Vehicle ID,Model Code,OEM Model,OEM Variant,Custom Model,Custom Variant,Display Name,Segment,Sub Segment,Colour Code,Colour,Fuel,Seating,Wheels,Transmission,Drivetrain,Body Make,Body Type,CC,GVW,Permit,Taxi Price,Status
5546,BM12AA515MB01D02WS,BE6,BE 6 ONE B59 R18 NCH,BE6,ONE B59 R18 NCH,BE6 ONE B59 R18 NCH,BEV,,WS,EVEREST WHITE-SATIN,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5562,BM12AA515MB01D02XJ,BE6,BE 6 ONE B59 R18 NCH,BE6,ONE B59 R18 NCH,BE6 ONE B59 R18 NCH,BEV,,XJ,STEALTH BLACK,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
4508,BM12AC715MB01B00WQ,BE6,BE 6 THREE B79 HIP R19 C11,BE6,THREE B79 HIP R19 C11,BE6 THREE B79 HIP R19 C11,BEV,,WQ,EVEREST WHITE,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
4511,BM12AC715MB01B00QK,BE6,BE 6 THREE B79 HIP R19 C11,BE6,THREE B79 HIP R19 C11,BE6 THREE B79 HIP R19 C11,BEV,,QK,GALAXY GREY,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
4512,BM12AC715MB01B00OH,BE6,BE 6 THREE B79 HIP R19 C11,BE6,THREE B79 HIP R19 C11,BE6 THREE B79 HIP R19 C11,BEV,,OH,OH,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
4513,BM12AC715MB01B00OG,BE6,BE 6 THREE B79 HIP R19 C11,BE6,THREE B79 HIP R19 C11,BE6 THREE B79 HIP R19 C11,BEV,,OG,OG,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
4516,BM12AC715MB01B00RQ,BE6,BE 6 THREE B79 HIP R19 C11,BE6,THREE B79 HIP R19 C11,BE6 THREE B79 HIP R19 C11,BEV,,RQ,TANGO RED,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
4517,BM12AC715MB01B00CK,BE6,BE 6 THREE B79 HIP R19 C11,BE6,THREE B79 HIP R19 C11,BE6 THREE B79 HIP R19 C11,BEV,,CK,CK,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
4518,BM12AC715MB01B00JE,BE6,BE 6 THREE B79 HIP R19 C11,BE6,THREE B79 HIP R19 C11,BE6 THREE B79 HIP R19 C11,BEV,,JE,JE,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
4519,BM12AC715MB01B00JD,BE6,BE 6 THREE B79 HIP R19 C11,BE6,THREE B79 HIP R19 C11,BE6 THREE B79 HIP R19 C11,BEV,,JD,DEEP FOREST,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
4521,BM12AC715MB01B00XJ,BE6,BE 6 THREE B79 HIP R19 C11,BE6,THREE B79 HIP R19 C11,BE6 THREE B79 HIP R19 C11,BEV,,XJ,STEALTH BLACK,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
4523,BM12AC715MB01B00QJ,BE6,BE 6 THREE B79 HIP R19 C11,BE6,THREE B79 HIP R19 C11,BE6 THREE B79 HIP R19 C11,BEV,,QJ,DESERT MYST,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
4525,BM12AC715MB01B00WS,BE6,BE 6 THREE B79 HIP R19 C11,BE6,THREE B79 HIP R19 C11,BE6 THREE B79 HIP R19 C11,BEV,,WS,EVEREST WHITE-SATIN,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
4527,BM12AC715MB01B01RQ,BE6,BE 6 THREE B79 HIP R19 C7,BE6,THREE B79 HIP R19 C7,BE6 THREE B79 HIP R19 C7,BEV,,RQ,TANGO RED,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
4528,BM12AC715MB01B01QK,BE6,BE 6 THREE B79 HIP R19 C7,BE6,THREE B79 HIP R19 C7,BE6 THREE B79 HIP R19 C7,BEV,,QK,GALAXY GREY,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
4529,BM12AC715MB01B01QJ,BE6,BE 6 THREE B79 HIP R19 C7,BE6,THREE B79 HIP R19 C7,BE6 THREE B79 HIP R19 C7,BEV,,QJ,DESERT MYST,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
4530,BM12AC715MB01B01XJ,BE6,BE 6 THREE B79 HIP R19 C7,BE6,THREE B79 HIP R19 C7,BE6 THREE B79 HIP R19 C7,BEV,,XJ,STEALTH BLACK,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
4531,BM12AC715MB01B01OG,BE6,BE 6 THREE B79 HIP R19 C7,BE6,THREE B79 HIP R19 C7,BE6 THREE B79 HIP R19 C7,BEV,,OG,OG,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
4532,BM12AC715MB01B01WS,BE6,BE 6 THREE B79 HIP R19 C7,BE6,THREE B79 HIP R19 C7,BE6 THREE B79 HIP R19 C7,BEV,,WS,EVEREST WHITE-SATIN,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
4533,BM12AC715MB01B01WQ,BE6,BE 6 THREE B79 HIP R19 C7,BE6,THREE B79 HIP R19 C7,BE6 THREE B79 HIP R19 C7,BEV,,WQ,EVEREST WHITE,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
4534,BM12AC715MB01B01JD,BE6,BE 6 THREE B79 HIP R19 C7,BE6,THREE B79 HIP R19 C7,BE6 THREE B79 HIP R19 C7,BEV,,JD,DEEP FOREST,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5452,BM12AC715MB01B02JD,BE6,BE 6 THREE B79 R19 NCH,BE6,THREE B79 R19 NCH,BE6 THREE B79 R19 NCH,BEV,,JD,DEEP FOREST,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5469,BM12AC715MB01B02OG,BE6,BE 6 THREE B79 R19 NCH,BE6,THREE B79 R19 NCH,BE6 THREE B79 R19 NCH,BEV,,OG,OG,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5482,BM12AC715MB01B02QJ,BE6,BE 6 THREE B79 R19 NCH,BE6,THREE B79 R19 NCH,BE6 THREE B79 R19 NCH,BEV,,QJ,DESERT MYST,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5502,BM12AC715MB01B02QK,BE6,BE 6 THREE B79 R19 NCH,BE6,THREE B79 R19 NCH,BE6 THREE B79 R19 NCH,BEV,,QK,GALAXY GREY,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5519,BM12AC715MB01B02RQ,BE6,BE 6 THREE B79 R19 NCH,BE6,THREE B79 R19 NCH,BE6 THREE B79 R19 NCH,BEV,,RQ,TANGO RED,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5536,BM12AC715MB01B02WQ,BE6,BE 6 THREE B79 R19 NCH,BE6,THREE B79 R19 NCH,BE6 THREE B79 R19 NCH,BEV,,WQ,EVEREST WHITE,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5550,BM12AC715MB01B02WS,BE6,BE 6 THREE B79 R19 NCH,BE6,THREE B79 R19 NCH,BE6 THREE B79 R19 NCH,BEV,,WS,EVEREST WHITE-SATIN,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5570,BM12AC715MB01B02XJ,BE6,BE 6 THREE B79 R19 NCH,BE6,THREE B79 R19 NCH,BE6 THREE B79 R19 NCH,BEV,,XJ,STEALTH BLACK,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5455,BM12AJ515MB01B00JD,BE6,BE 6 THREE SELECT B59 R19 C11,BE6,THREE SELECT B59 R19 C11,BE6 THREE SELECT B59 R19 C11,BEV,,JD,DEEP FOREST,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5463,BM12AJ515MB01B00OG,BE6,BE 6 THREE SELECT B59 R19 C11,BE6,THREE SELECT B59 R19 C11,BE6 THREE SELECT B59 R19 C11,BEV,,OG,OG,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5489,BM12AJ515MB01B00QJ,BE6,BE 6 THREE SELECT B59 R19 C11,BE6,THREE SELECT B59 R19 C11,BE6 THREE SELECT B59 R19 C11,BEV,,QJ,DESERT MYST,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5504,BM12AJ515MB01B00QK,BE6,BE 6 THREE SELECT B59 R19 C11,BE6,THREE SELECT B59 R19 C11,BE6 THREE SELECT B59 R19 C11,BEV,,QK,GALAXY GREY,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5509,BM12AJ515MB01B00RQ,BE6,BE 6 THREE SELECT B59 R19 C11,BE6,THREE SELECT B59 R19 C11,BE6 THREE SELECT B59 R19 C11,BEV,,RQ,TANGO RED,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5537,BM12AJ515MB01B00WQ,BE6,BE 6 THREE SELECT B59 R19 C11,BE6,THREE SELECT B59 R19 C11,BE6 THREE SELECT B59 R19 C11,BEV,,WQ,EVEREST WHITE,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5551,BM12AJ515MB01B00WS,BE6,BE 6 THREE SELECT B59 R19 C11,BE6,THREE SELECT B59 R19 C11,BE6 THREE SELECT B59 R19 C11,BEV,,WS,EVEREST WHITE-SATIN,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5560,BM12AJ515MB01B00XJ,BE6,BE 6 THREE SELECT B59 R19 C11,BE6,THREE SELECT B59 R19 C11,BE6 THREE SELECT B59 R19 C11,BEV,,XJ,STEALTH BLACK,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5457,BM12AJ515MB01B01JD,BE6,BE 6 THREE SELECT B59 R19 C7,BE6,THREE SELECT B59 R19 C7,BE6 THREE SELECT B59 R19 C7,BEV,,JD,DEEP FOREST,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5471,BM12AJ515MB01B01OG,BE6,BE 6 THREE SELECT B59 R19 C7,BE6,THREE SELECT B59 R19 C7,BE6 THREE SELECT B59 R19 C7,BEV,,OG,OG,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5490,BM12AJ515MB01B01QJ,BE6,BE 6 THREE SELECT B59 R19 C7,BE6,THREE SELECT B59 R19 C7,BE6 THREE SELECT B59 R19 C7,BEV,,QJ,DESERT MYST,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5508,BM12AJ515MB01B01QK,BE6,BE 6 THREE SELECT B59 R19 C7,BE6,THREE SELECT B59 R19 C7,BE6 THREE SELECT B59 R19 C7,BEV,,QK,GALAXY GREY,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5518,BM12AJ515MB01B01RQ,BE6,BE 6 THREE SELECT B59 R19 C7,BE6,THREE SELECT B59 R19 C7,BE6 THREE SELECT B59 R19 C7,BEV,,RQ,TANGO RED,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5540,BM12AJ515MB01B01WQ,BE6,BE 6 THREE SELECT B59 R19 C7,BE6,THREE SELECT B59 R19 C7,BE6 THREE SELECT B59 R19 C7,BEV,,WQ,EVEREST WHITE,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5554,BM12AJ515MB01B01WS,BE6,BE 6 THREE SELECT B59 R19 C7,BE6,THREE SELECT B59 R19 C7,BE6 THREE SELECT B59 R19 C7,BEV,,WS,EVEREST WHITE-SATIN,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5567,BM12AJ515MB01B01XJ,BE6,BE 6 THREE SELECT B59 R19 C7,BE6,THREE SELECT B59 R19 C7,BE6 THREE SELECT B59 R19 C7,BEV,,XJ,STEALTH BLACK,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5458,BM12AJ515MB01B02JD,BE6,BE 6 THREE SELECT B59 R19 NCH,BE6,THREE SELECT B59 R19 NCH,BE6 THREE SELECT B59 R19 NCH,BEV,,JD,DEEP FOREST,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5476,BM12AJ515MB01B02OG,BE6,BE 6 THREE SELECT B59 R19 NCH,BE6,THREE SELECT B59 R19 NCH,BE6 THREE SELECT B59 R19 NCH,BEV,,OG,OG,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5487,BM12AJ515MB01B02QJ,BE6,BE 6 THREE SELECT B59 R19 NCH,BE6,THREE SELECT B59 R19 NCH,BE6 THREE SELECT B59 R19 NCH,BEV,,QJ,DESERT MYST,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5503,BM12AJ515MB01B02QK,BE6,BE 6 THREE SELECT B59 R19 NCH,BE6,THREE SELECT B59 R19 NCH,BE6 THREE SELECT B59 R19 NCH,BEV,,QK,GALAXY GREY,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5521,BM12AJ515MB01B02RQ,BE6,BE 6 THREE SELECT B59 R19 NCH,BE6,THREE SELECT B59 R19 NCH,BE6 THREE SELECT B59 R19 NCH,BEV,,RQ,TANGO RED,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5534,BM12AJ515MB01B02WQ,BE6,BE 6 THREE SELECT B59 R19 NCH,BE6,THREE SELECT B59 R19 NCH,BE6 THREE SELECT B59 R19 NCH,BEV,,WQ,EVEREST WHITE,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5556,BM12AJ515MB01B02WS,BE6,BE 6 THREE SELECT B59 R19 NCH,BE6,THREE SELECT B59 R19 NCH,BE6 THREE SELECT B59 R19 NCH,BEV,,WS,EVEREST WHITE-SATIN,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5572,BM12AJ515MB01B02XJ,BE6,BE 6 THREE SELECT B59 R19 NCH,BE6,THREE SELECT B59 R19 NCH,BE6 THREE SELECT B59 R19 NCH,BEV,,XJ,STEALTH BLACK,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5456,BM12AB515MB01D00JD,BE6,BE 6 TWO B59 R19 C11,BE6,TWO B59 R19 C11,BE6 TWO B59 R19 C11,BEV,,JD,DEEP FOREST,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5473,BM12AB515MB01D00OG,BE6,BE 6 TWO B59 R19 C11,BE6,TWO B59 R19 C11,BE6 TWO B59 R19 C11,BEV,,OG,OG,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5488,BM12AB515MB01D00QJ,BE6,BE 6 TWO B59 R19 C11,BE6,TWO B59 R19 C11,BE6 TWO B59 R19 C11,BEV,,QJ,DESERT MYST,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5505,BM12AB515MB01D00QK,BE6,BE 6 TWO B59 R19 C11,BE6,TWO B59 R19 C11,BE6 TWO B59 R19 C11,BEV,,QK,GALAXY GREY,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5524,BM12AB515MB01D00RQ,BE6,BE 6 TWO B59 R19 C11,BE6,TWO B59 R19 C11,BE6 TWO B59 R19 C11,BEV,,RQ,TANGO RED,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5539,BM12AB515MB01D00WQ,BE6,BE 6 TWO B59 R19 C11,BE6,TWO B59 R19 C11,BE6 TWO B59 R19 C11,BEV,,WQ,EVEREST WHITE,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5555,BM12AB515MB01D00WS,BE6,BE 6 TWO B59 R19 C11,BE6,TWO B59 R19 C11,BE6 TWO B59 R19 C11,BEV,,WS,EVEREST WHITE-SATIN,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5568,BM12AB515MB01D00XJ,BE6,BE 6 TWO B59 R19 C11,BE6,TWO B59 R19 C11,BE6 TWO B59 R19 C11,BEV,,XJ,STEALTH BLACK,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5459,BM12AB515MB01D01JD,BE6,BE 6 TWO B59 R19 C7,BE6,TWO B59 R19 C7,BE6 TWO B59 R19 C7,BEV,,JD,DEEP FOREST,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5472,BM12AB515MB01D01OG,BE6,BE 6 TWO B59 R19 C7,BE6,TWO B59 R19 C7,BE6 TWO B59 R19 C7,BEV,,OG,OG,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5492,BM12AB515MB01D01QJ,BE6,BE 6 TWO B59 R19 C7,BE6,TWO B59 R19 C7,BE6 TWO B59 R19 C7,BEV,,QJ,DESERT MYST,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5507,BM12AB515MB01D01QK,BE6,BE 6 TWO B59 R19 C7,BE6,TWO B59 R19 C7,BE6 TWO B59 R19 C7,BEV,,QK,GALAXY GREY,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5520,BM12AB515MB01D01RQ,BE6,BE 6 TWO B59 R19 C7,BE6,TWO B59 R19 C7,BE6 TWO B59 R19 C7,BEV,,RQ,TANGO RED,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5535,BM12AB515MB01D01WQ,BE6,BE 6 TWO B59 R19 C7,BE6,TWO B59 R19 C7,BE6 TWO B59 R19 C7,BEV,,WQ,EVEREST WHITE,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5552,BM12AB515MB01D01WS,BE6,BE 6 TWO B59 R19 C7,BE6,TWO B59 R19 C7,BE6 TWO B59 R19 C7,BEV,,WS,EVEREST WHITE-SATIN,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5566,BM12AB515MB01D01XJ,BE6,BE 6 TWO B59 R19 C7,BE6,TWO B59 R19 C7,BE6 TWO B59 R19 C7,BEV,,XJ,STEALTH BLACK,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5451,BM12AB515MB01D02JD,BE6,BE 6 TWO B59 R19 NCH,BE6,TWO B59 R19 NCH,BE6 TWO B59 R19 NCH,BEV,,JD,DEEP FOREST,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5465,BM12AB515MB01D02OG,BE6,BE 6 TWO B59 R19 NCH,BE6,TWO B59 R19 NCH,BE6 TWO B59 R19 NCH,BEV,,OG,OG,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5486,BM12AB515MB01D02QJ,BE6,BE 6 TWO B59 R19 NCH,BE6,TWO B59 R19 NCH,BE6 TWO B59 R19 NCH,BEV,,QJ,DESERT MYST,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5500,BM12AB515MB01D02QK,BE6,BE 6 TWO B59 R19 NCH,BE6,TWO B59 R19 NCH,BE6 TWO B59 R19 NCH,BEV,,QK,GALAXY GREY,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5516,BM12AB515MB01D02RQ,BE6,BE 6 TWO B59 R19 NCH,BE6,TWO B59 R19 NCH,BE6 TWO B59 R19 NCH,BEV,,RQ,TANGO RED,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5533,BM12AB515MB01D02WQ,BE6,BE 6 TWO B59 R19 NCH,BE6,TWO B59 R19 NCH,BE6 TWO B59 R19 NCH,BEV,,WQ,EVEREST WHITE,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5545,BM12AB515MB01D02WS,BE6,BE 6 TWO B59 R19 NCH,BE6,TWO B59 R19 NCH,BE6 TWO B59 R19 NCH,BEV,,WS,EVEREST WHITE-SATIN,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5561,BM12AB515MB01D02XJ,BE6,BE 6 TWO B59 R19 NCH,BE6,TWO B59 R19 NCH,BE6 TWO B59 R19 NCH,BEV,,XJ,STEALTH BLACK,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5450,BM12AB715MB01D00JD,BE6,BE 6 TWO B79 R19 C11,BE6,TWO B79 R19 C11,BE6 TWO B79 R19 C11,BEV,,JD,DEEP FOREST,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5468,BM12AB715MB01D00OG,BE6,BE 6 TWO B79 R19 C11,BE6,TWO B79 R19 C11,BE6 TWO B79 R19 C11,BEV,,OG,OG,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5485,BM12AB715MB01D00QJ,BE6,BE 6 TWO B79 R19 C11,BE6,TWO B79 R19 C11,BE6 TWO B79 R19 C11,BEV,,QJ,DESERT MYST,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5499,BM12AB715MB01D00QK,BE6,BE 6 TWO B79 R19 C11,BE6,TWO B79 R19 C11,BE6 TWO B79 R19 C11,BEV,,QK,GALAXY GREY,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5517,BM12AB715MB01D00RQ,BE6,BE 6 TWO B79 R19 C11,BE6,TWO B79 R19 C11,BE6 TWO B79 R19 C11,BEV,,RQ,TANGO RED,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5532,BM12AB715MB01D00WQ,BE6,BE 6 TWO B79 R19 C11,BE6,TWO B79 R19 C11,BE6 TWO B79 R19 C11,BEV,,WQ,EVEREST WHITE,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5548,BM12AB715MB01D00WS,BE6,BE 6 TWO B79 R19 C11,BE6,TWO B79 R19 C11,BE6 TWO B79 R19 C11,BEV,,WS,EVEREST WHITE-SATIN,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5563,BM12AB715MB01D00XJ,BE6,BE 6 TWO B79 R19 C11,BE6,TWO B79 R19 C11,BE6 TWO B79 R19 C11,BEV,,XJ,STEALTH BLACK,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5454,BM12AB715MB01D01JD,BE6,BE 6 TWO B79 R19 C7,BE6,TWO B79 R19 C7,BE6 TWO B79 R19 C7,BEV,,JD,DEEP FOREST,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5470,BM12AB715MB01D01OG,BE6,BE 6 TWO B79 R19 C7,BE6,TWO B79 R19 C7,BE6 TWO B79 R19 C7,BEV,,OG,OG,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5481,BM12AB715MB01D01QJ,BE6,BE 6 TWO B79 R19 C7,BE6,TWO B79 R19 C7,BE6 TWO B79 R19 C7,BEV,,QJ,DESERT MYST,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5498,BM12AB715MB01D01QK,BE6,BE 6 TWO B79 R19 C7,BE6,TWO B79 R19 C7,BE6 TWO B79 R19 C7,BEV,,QK,GALAXY GREY,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5514,BM12AB715MB01D01RQ,BE6,BE 6 TWO B79 R19 C7,BE6,TWO B79 R19 C7,BE6 TWO B79 R19 C7,BEV,,RQ,TANGO RED,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5531,BM12AB715MB01D01WQ,BE6,BE 6 TWO B79 R19 C7,BE6,TWO B79 R19 C7,BE6 TWO B79 R19 C7,BEV,,WQ,EVEREST WHITE,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5544,BM12AB715MB01D01WS,BE6,BE 6 TWO B79 R19 C7,BE6,TWO B79 R19 C7,BE6 TWO B79 R19 C7,BEV,,WS,EVEREST WHITE-SATIN,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5565,BM12AB715MB01D01XJ,BE6,BE 6 TWO B79 R19 C7,BE6,TWO B79 R19 C7,BE6 TWO B79 R19 C7,BEV,,XJ,STEALTH BLACK,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5449,BM12AB715MB01D02JD,BE6,BE 6 TWO B79 R19 NCH,BE6,TWO B79 R19 NCH,BE6 TWO B79 R19 NCH,BEV,,JD,DEEP FOREST,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5467,BM12AB715MB01D02OG,BE6,BE 6 TWO B79 R19 NCH,BE6,TWO B79 R19 NCH,BE6 TWO B79 R19 NCH,BEV,,OG,OG,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5483,BM12AB715MB01D02QJ,BE6,BE 6 TWO B79 R19 NCH,BE6,TWO B79 R19 NCH,BE6 TWO B79 R19 NCH,BEV,,QJ,DESERT MYST,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5497,BM12AB715MB01D02QK,BE6,BE 6 TWO B79 R19 NCH,BE6,TWO B79 R19 NCH,BE6 TWO B79 R19 NCH,BEV,,QK,GALAXY GREY,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
5515,BM12AB715MB01D02RQ,BE6,BE 6 TWO B79 R19 NCH,BE6,TWO B79 R19 NCH,BE6 TWO B79 R19 NCH,BEV,,RQ,TANGO RED,ELECTRIC,5,4,AUTOMATIC,RWD,SUV,Complete,,0,PRIVATE,,Active
